SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,21:51:47,2025-08-18,FB_Fl_Dark_8k,Fern,,,,,0.086287,2.916625,0.083807,1.470803,1.330653,1.292576,2.921792,1.591139,13.930051,14.340406,31.488054,0.441786,7.500000,PSF-01031_20250818215147_d69,101.882812,524.960876,0.805923,0.000000,0.000000,0.000000,0.5,0.80,1.376628,1.000000,44.87,43.59,23.84,23.59,23.59,92.79,156.1,-15.1,109.7,4,4.088,21:46:26,2025-08-18,-0.54,1,0.009,-0.007,0.041,-0.005,0.133,0.268,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474170,2.443167,1.664699,0.573992,0.285700,-0.001988,0.150990,0.110687,101.846336,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250818215147_d69,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
10,21:53:55,2025-08-18,FB_Fl_Dark_8k,Fern,,,,,-0.002371,2.918354,-0.002373,-0.042116,1.226172,1.227262,2.837213,1.611041,13.225128,13.213380,30.574152,0.441786,7.500000,PSF-01031_20250818215355_493,107.097748,467.305908,0.770819,0.000000,0.000000,0.000000,0.5,0.80,1.253057,1.000000,40.85,40.89,24.04,23.10,23.10,92.80,156.3,-16.3,110.4,4,4.086,21:46:26,2025-08-18,-0.54,1,-0.017,-0.031,-0.011,0.537,0.528,0.409,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.470227,2.437520,1.666522,0.571901,0.283412,-0.009894,0.167609,0.110497,107.097748,0.000223,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250818215355_493,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
11,21:54:21,2025-08-18,FB_Fl_Dark_8k,Fern,,,,,0.011775,2.915717,0.011727,0.203918,1.245973,1.240685,2.824224,1.578251,13.369410,13.426396,30.433369,0.441786,7.500000,PSF-01031_20250818215421_4c4,119.896889,486.416473,0.753510,0.000000,0.000000,0.000000,0.5,0.80,1.030665,1.000000,41.45,41.28,24.06,23.03,23.03,92.80,156.0,-15.6,110.0,3,4.085,21:46:26,2025-08-18,-0.54,1,-0.019,-0.026,0.017,0.202,0.228,0.238,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.470794,2.438365,1.663744,0.573238,0.283163,-0.011016,0.170769,0.109903,119.896889,0.000224,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250818215421_4c4,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
12,21:54:49,2025-08-18,FB_Fl_Dark_8k,Fern,,,,,0.135903,2.915132,0.129849,2.265982,1.354565,1.295836,2.936733,1.582168,13.962285,14.595075,31.642504,0.441786,7.500000,PSF-01031_20250818215449_1fd,79.679848,343.364594,0.767944,0.000000,0.000000,0.000000,0.5,0.80,1.209670,1.000000,44.96,43.01,24.10,23.67,23.67,92.81,155.9,-16.3,110.5,4,4.085,21:46:26,2025-08-18,-0.54,1,0.027,0.023,0.042,0.173,0.345,0.569,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473291,2.443237,1.663131,0.571900,0.282700,-0.004074,0.174211,0.110381,79.679848,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250818215449_1fd,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
13,21:55:17,2025-08-18,FB_Fl_Dark_8k,Fern,,,,,0.116614,2.914888,0.112128,1.969843,1.363619,1.312559,2.956180,1.592561,14.142085,14.692227,31.851183,0.441786,7.500000,PSF-01031_20250818215517_e24,94.566109,484.146942,0.804675,0.000000,0.000000,0.000000,0.5,0.80,1.095782,1.000000,45.10,43.41,24.16,23.78,23.78,92.81,155.9,-15.7,110.1,3,4.084,21:46:26,2025-08-18,-0.54,1,-0.035,-0.004,0.103,0.058,0.306,0.168,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473868,2.443429,1.662875,0.572903,0.282059,-0.003471,0.177670,0.109889,94.566109,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250818215517_e24,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
14,21:55:45,2025-08-18,FB_Fl_Dark_8k,Fern,,,,,-0.013159,2.916898,-0.013219,-0.252049,1.280328,1.286857,3.009016,1.728688,13.865835,13.795489,32.422035,0.441786,7.500000,PSF-01031_20250818215545_33a,99.259613,454.038269,0.781385,0.000000,0.000000,0.000000,0.5,0.80,1.462705,1.000000,42.17,42.39,24.23,24.08,24.08,92.81,156.1,-15.6,110.0,5,4.083,21:46:26,2025-08-18,-0.54,1,-0.025,-0.060,-0.024,0.224,0.310,0.231,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472377,2.439343,1.664986,0.573235,0.281287,-0.000869,0.181034,0.111065,99.259613,0.000220,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250818215545_33a,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
15,21:56:17,2025-08-18,FB_Fl_Dark_8k,Fern,,,,,-0.041614,2.918431,-0.042216,-0.824163,1.246522,1.267850,3.016599,1.770077,13.662070,13.432243,32.506191,0.441786,7.500000,PSF-01031_20250818215617_685,99.273209,408.148895,0.756772,0.000000,0.000000,0.000000,0.5,0.80,1.250882,1.000000,40.86,41.56,24.31,24.12,24.12,92.80,156.3,-16.1,110.3,4,4.080,21:46:26,2025-08-18,-0.54,1,0.005,0.006,-0.014,0.113,0.005,0.277,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.471163,2.437489,1.666603,0.572188,0.280376,-0.001328,0.184858,0.110560,99.273209,0.000224,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250818215617_685,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
16,21:58:17,2025-08-18,FB_Fl_Dark_8k,Fern,,,,,0.091916,2.915817,0.089107,1.297083,1.308476,1.274862,2.630717,1.322240,13.737072,14.099278,28.346869,0.441786,7.500000,PSF-01031_20250818215817_844,106.898544,550.255554,0.805729,0.000000,0.000000,0.000000,0.5,0.80,1.401793,1.000000,42.30,41.22,24.54,21.86,21.86,92.80,156.0,-13.7,108.8,4,4.078,21:58:08,2025-08-18,-0.53,1,0.018,0.007,-0.009,-0.109,-0.019,0.093,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.470625,2.439454,1.663849,0.576481,0.277799,-0.029803,0.199430,0.110760,106.898544,0.000223,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250818215817_844,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
17,21:59:04,2025-08-18,FB_Fl_Dark_8k,Fern,,,,,-0.011117,2.917880,-0.011160,-0.208113,1.258480,1.263868,2.949795,1.691315,13.619153,13.561101,31.786333,0.441786,7.500000,PSF-01031_20250818215904_323,82.339882,325.816498,0.747281,0.000000,0.000000,0.000000,0.5,0.80,1.403965,1.000000,40.58,40.75,24.58,23.75,23.75,92.80,156.2,-16.3,110.5,5,4.078,21:58:08,2025-08-18,-0.53,1,-0.011,-0.029,-0.019,-0.009,0.036,0.466,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469946,2.437033,1.666022,0.571842,0.277313,-0.008822,0.204891,0.111081,82.339882,0.000224,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250818215904_323,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
18,21:59:31,2025-08-18,FB_Fl_Dark_8k,Fern,,,,,0.128304,2.919622,0.122903,2.171785,1.361687,1.305603,2.963483,1.601796,14.067556,14.671854,31.930819,0.441786,7.500000,PSF-01031_20250818215931_475,98.057625,494.354736,0.801645,0.000000,0.000000,0.000000,0.5,0.80,1.274942,1.000000,43.87,42.06,24.60,23.82,23.82,92.81,156.4,-15.9,110.2,4,4.077,21:58:08,2025-08-18,-0.53,1,-0.018,-0.014,0.078,-0.058,0.146,0.318,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.471843,2.441625,1.667865,0.572643,0.277156,-0.008102,0.207997,0.110416,98.057625,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250818215931_475,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
19,22:00:03,2025-08-18,FB_Fl_Dark_8k,Fern,,,,,0.186838,2.917535,0.175593,3.085037,1.406562,1.326813,2.998238,1.591676,14.298055,15.157454,32.309734,0.441786,7.500000,PSF-01031_20250818220003_84c,89.553955,435.946594,0.794576,0.000000,0.000000,0.000000,0.5,0.80,1.384114,1.000000,45.22,42.65,24.63,24.02,24.02,92.80,156.2,-16.1,110.3,4,4.043,21:58:08,2025-08-18,-0.53,1,-0.037,-0.047,0.035,0.035,0.203,0.323,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472688,2.443483,1.665658,0.572348,0.276749,-0.006296,0.211664,0.110765,89.553955,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250818220003_84c,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
20,22:00:25,2025-08-18,FB_Fl_Dark_8k,Fern,,,,,0.071440,2.918481,0.069733,1.213439,1.346730,1.315364,2.924419,1.577689,14.174061,14.512058,31.512882,0.441786,7.500000,PSF-01031_20250818220025_4e6,115.970848,562.237122,0.793733,0.000000,0.000000,0.000000,0.5,0.80,1.281565,1.000000,43.21,42.20,24.67,23.60,23.60,92.80,156.3,-15.6,110.0,4,4.074,21:58:08,2025-08-18,-0.53,1,-0.002,-0.017,-0.022,0.288,0.292,-0.036,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472035,2.440696,1.666656,0.573069,0.276397,-0.011434,0.214117,0.110472,115.970848,0.000223,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250818220025_4e6,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
21,22:02:08,2025-08-18,FB_Fl_Dark_8k,Fern,,,,,0.224220,2.917574,0.208218,2.318918,1.358613,1.298642,2.371273,1.012659,13.995076,14.641376,25.554506,0.441786,7.500000,PSF-01031_20250818220208_3fe,100.328209,481.197235,0.791503,0.000000,0.000000,0.000000,0.5,0.80,1.610188,1.000000,43.22,41.32,24.81,20.17,20.17,92.79,156.2,-14.3,109.1,5,4.073,21:58:08,2025-08-18,-0.53,1,0.045,0.022,0.049,-0.118,-0.415,-0.404,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.470726,2.440689,1.665699,0.575549,0.274836,-0.051777,0.225922,0.111439,100.328209,0.000224,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250818220208_3fe,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
