SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,22:10:10,2025-09-29,FB_Fl_Dark_8k,Fern,,,,,-0.038885,2.916886,-0.039410,-0.486724,1.335650,1.348244,2.457922,1.122272,14.533696,14.397935,26.495724,0.441786,7.500000,PSF-01031_20250929221010_d9e,103.962776,487.915649,0.786925,0.000000,0.000000,0.000000,0.5,0.80,1.460014,1.000000,48.20,48.65,22.71,20.75,20.75,92.77,156.1,-14.1,109.0,5,3.873,22:04:50,2025-09-29,-0.40,1,-0.001,0.003,-0.008,0.176,0.047,0.228,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.481631,2.447792,1.664974,0.575834,0.298823,-0.021247,0.151753,0.111027,103.962776,0.000219,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250929221010_d9e,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
10,22:13:11,2025-09-29,FB_Fl_Dark_8k,Fern,,,,,-0.059629,2.915370,-0.060874,-0.458647,1.290177,1.302064,1.976765,0.686588,14.036720,13.908575,21.310244,0.441786,7.500000,PSF-01031_20250929221311_f9e,121.955040,540.570618,0.774396,0.000000,0.000000,0.000000,0.5,0.80,1.031005,1.000000,46.44,46.87,22.75,17.26,17.26,92.76,155.9,-13.1,108.4,3,3.872,22:04:50,2025-09-29,-0.40,1,-0.026,-0.071,0.067,-0.003,0.118,0.087,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.479081,2.445362,1.663380,0.577591,0.298340,-0.059994,0.173716,0.109819,121.955040,0.000219,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250929221311_f9e,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
11,22:14:07,2025-09-29,FB_Fl_Dark_8k,Fern,,,,,-0.046023,2.916704,-0.046761,-0.801153,1.287358,1.308100,2.841286,1.553928,14.101723,13.878109,30.629927,0.441786,7.500000,PSF-01031_20250929221407_f4f,125.080345,256.477112,0.512314,0.000000,0.000000,0.000000,0.5,0.80,0.216402,1.000000,46.40,47.14,22.73,23.13,23.13,92.76,156.1,-15.9,110.2,1,3.871,22:04:50,2025-09-29,-0.40,1,0.001,0.005,0.006,-0.327,-0.176,0.157,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.479478,2.445303,1.664782,0.572538,0.298579,0.005402,0.180269,0.107723,125.080345,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250929221407_f4f,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
12,22:14:54,2025-09-29,FB_Fl_Dark_8k,Fern,,,,,0.013610,2.915524,0.013547,0.198383,1.329024,1.323885,2.658281,1.329256,14.271463,14.326861,28.656225,0.441786,7.500000,PSF-01031_20250929221454_847,104.815720,237.555389,0.558774,0.000000,0.000000,0.000000,0.5,0.80,0.942415,1.000000,47.93,47.74,22.72,22.03,22.03,92.76,155.9,-16.1,110.3,4,3.870,22:04:50,2025-09-29,-0.40,1,-0.006,-0.006,0.007,-0.018,0.058,-0.036,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.480330,2.447415,1.663542,0.572305,0.298689,-0.006989,0.185761,0.110638,104.815720,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250929221454_847,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
13,22:16:00,2025-09-29,FB_Fl_Dark_8k,Fern,,,,,0.105197,2.915516,0.101534,1.517149,1.388482,1.349205,2.743793,1.355311,14.543702,14.967088,29.576616,0.441786,7.500000,PSF-01031_20250929221600_a95,75.689789,385.606537,0.803712,0.000000,0.000000,0.000000,0.5,0.80,1.269877,1.000000,50.01,48.59,22.75,22.55,22.55,92.77,155.9,-16.5,110.6,4,3.869,22:15:42,2025-09-29,-0.44,1,-0.005,-0.008,0.027,0.170,0.118,0.040,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.481538,2.450322,1.663534,0.571521,0.298436,-0.001321,0.193519,0.110392,75.689789,0.000225,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250929221600_a95,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
14,22:16:27,2025-09-29,FB_Fl_Dark_8k,Fern,,,,,-0.011760,2.916603,-0.011807,-0.177276,1.324293,1.328881,2.686979,1.362686,14.325245,14.275781,28.965435,0.441786,7.500000,PSF-01031_20250929221627_bd5,136.614563,465.879333,0.706760,0.000000,0.000000,0.000000,0.5,0.80,1.265675,1.000000,47.66,47.82,22.76,22.21,22.21,92.76,156.1,-13.5,108.6,4,3.867,22:15:42,2025-09-29,-0.44,1,0.006,-0.012,-0.017,-0.145,-0.015,0.259,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.480440,2.447093,1.664676,0.576990,0.298285,-0.005379,0.196504,0.110878,136.614563,0.000219,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250929221627_bd5,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
15,22:17:37,2025-09-29,FB_Fl_Dark_8k,Fern,,,,,0.024594,2.915832,0.024388,0.327252,1.317732,1.309256,2.536532,1.218801,14.114981,14.206353,27.346140,0.441786,7.500000,PSF-01031_20250929221737_3ba,102.994324,479.080444,0.785017,0.000000,0.000000,0.000000,0.5,0.80,1.375499,1.000000,47.41,47.11,22.76,21.26,21.26,92.76,156.0,-16.2,110.4,4,3.866,22:15:42,2025-09-29,-0.44,1,0.024,0.032,0.007,0.275,0.098,0.313,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.479423,2.446759,1.663865,0.572170,0.298259,-0.016048,0.204580,0.110789,102.994324,0.000220,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250929221737_3ba,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
16,22:18:11,2025-09-29,FB_Fl_Dark_8k,Fern,,,,,-0.016265,2.914165,-0.016357,-0.215770,1.303870,1.309467,2.502491,1.198621,14.115768,14.055434,26.976311,0.441786,7.500000,PSF-01031_20250929221811_28c,113.496422,515.393250,0.779787,0.000000,0.000000,0.000000,0.5,0.80,1.473260,1.000000,46.94,47.14,22.75,21.04,21.04,92.77,155.8,-15.7,110.1,5,3.866,22:15:42,2025-09-29,-0.44,1,0.011,0.011,-0.007,-0.116,0.216,0.222,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.479473,2.446108,1.662118,0.572962,0.298368,-0.018413,0.208309,0.111105,113.496422,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250929221811_28c,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
17,22:18:48,2025-09-29,FB_Fl_Dark_8k,Fern,,,,,0.066304,2.916546,0.064830,0.905796,1.354797,1.331358,2.623103,1.268306,14.351904,14.604569,28.276783,0.441786,7.500000,PSF-01031_20250929221848_91a,98.934174,470.965851,0.789933,0.000000,0.000000,0.000000,0.5,0.80,1.423079,1.000000,48.81,47.96,22.74,21.81,21.81,92.77,156.1,-15.8,110.1,5,3.865,22:15:42,2025-09-29,-0.44,1,0.020,0.041,0.030,0.017,0.289,0.579,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.480644,2.448680,1.664616,0.572794,0.298497,-0.009643,0.212428,0.110903,98.934174,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250929221848_91a,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
18,22:19:17,2025-09-29,FB_Fl_Dark_8k,Fern,,,,,0.025960,2.916512,0.025731,0.370833,1.337779,1.328181,2.646024,1.308245,14.317619,14.421083,28.523790,0.441786,7.500000,PSF-01031_20250929221917_a50,115.897537,324.796570,0.643169,0.000000,0.000000,0.000000,0.5,0.80,1.099519,1.000000,48.19,47.84,22.74,21.95,21.95,92.77,156.1,-15.2,109.7,4,3.864,22:15:42,2025-09-29,-0.44,1,0.012,0.024,0.040,-0.034,0.091,0.286,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.480469,2.447825,1.664581,0.573912,0.298464,-0.008062,0.215613,0.110690,115.697624,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250929221917_a50,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
19,22:19:56,2025-09-29,FB_Fl_Dark_8k,Fern,,,,,0.034289,2.918212,0.033891,0.495061,1.361572,1.348779,2.687094,1.325522,14.539546,14.677449,28.966286,0.441786,7.500000,PSF-01031_20250929221956_6a5,84.237816,436.249847,0.806905,0.000000,0.000000,0.000000,0.5,0.80,1.297951,1.000000,48.99,48.53,22.76,22.21,22.21,92.77,156.3,-16.3,110.4,4,3.863,22:15:42,2025-09-29,-0.44,1,0.016,0.019,0.014,-0.073,0.258,0.373,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.481444,2.448923,1.666373,0.571966,0.298241,-0.005413,0.219978,0.110458,84.237816,0.000220,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250929221956_6a5,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
20,22:20:22,2025-09-29,FB_Fl_Dark_8k,Fern,,,,,0.033537,2.916827,0.033156,0.485746,1.351795,1.339228,2.681309,1.329515,14.436544,14.572015,28.903854,0.441786,7.500000,PSF-01031_20250929222022_175,110.404015,412.063843,0.732071,0.000000,0.000000,0.000000,0.5,0.80,1.214708,1.000000,48.59,48.14,22.78,22.17,22.17,92.77,156.1,-15.9,110.2,4,3.861,22:15:42,2025-09-29,-0.44,1,0.017,0.038,0.016,0.077,0.348,0.255,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.480891,2.448378,1.664912,0.572692,0.298065,-0.005983,0.222792,0.110575,110.404015,0.000224,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250929222022_175,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
21,22:22:35,2025-09-29,FB_Fl_Dark_8k,Fern,,,,,0.044644,2.915178,0.043970,0.404254,1.338097,1.327623,2.174841,0.836743,14.311221,14.424128,23.443871,0.441786,7.500000,PSF-01031_20250929222235_e04,111.231209,538.355103,0.793387,0.000000,0.000000,0.000000,0.5,0.80,1.313988,1.000000,47.84,47.47,22.86,18.78,18.78,92.77,155.9,-10.6,106.8,4,3.824,22:15:42,2025-09-29,-0.44,1,0.009,0.105,0.121,-0.117,-0.049,-0.021,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.479918,2.447331,1.663179,0.582167,0.297019,-0.044771,0.237443,0.110567,111.231209,0.000220,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250929222235_e04,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
