SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,21:33:25,2025-09-01,FB_Fl_Dark_8k,Fern,,,,,0.164261,2.916638,0.155503,1.932837,1.456015,1.405934,2.586760,1.130745,15.118584,15.657122,27.816488,0.441786,7.500000,PSF-01031_20250901213325_ea0,99.474907,499.336487,0.800786,0.000000,0.000000,0.000000,0.5,0.80,0.254036,1.000000,53.11,51.28,22.54,21.58,21.58,92.99,156.1,-8.5,105.4,1,4.089,21:28:26,2025-09-01,-0.57,1,0.009,0.018,0.072,0.309,-0.037,-0.226,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.485393,2.454773,1.664713,0.585924,0.300943,-0.009889,0.126595,0.107480,99.474907,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250901213325_ea0,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
10,21:35:21,2025-09-01,FB_Fl_Dark_8k,Fern,,,,,0.266755,2.916323,0.244400,2.152948,1.435610,1.379792,2.238744,0.803134,14.835192,15.435342,24.070450,0.441786,7.500000,PSF-01031_20250901213521_f2b,125.582100,596.186768,0.789358,0.000000,0.000000,0.000000,0.5,0.80,1.431837,1.000000,51.55,49.54,22.80,19.24,19.24,93.01,156.0,-15.0,109.6,5,4.088,21:28:26,2025-09-01,-0.57,1,-0.041,-0.066,0.032,0.258,-0.389,-0.372,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.482882,2.452597,1.664382,0.574248,0.297845,-0.038892,0.142265,0.110931,125.582100,0.000220,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250901213521_f2b,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
11,21:36:00,2025-09-01,FB_Fl_Dark_8k,Fern,,,,,0.379387,2.915287,0.335700,4.217444,1.542250,1.432956,2.684051,1.141801,15.408414,16.583641,28.861303,0.441786,7.500000,PSF-01031_20250901213600_387,83.697800,340.524323,0.754209,0.000000,0.000000,0.000000,0.5,0.80,0.916856,1.000000,55.17,51.26,22.86,22.19,22.19,93.00,155.9,-16.4,110.5,3,4.087,21:28:26,2025-09-01,-0.57,1,0.036,0.029,0.087,0.381,0.048,0.280,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.485299,2.457498,1.663293,0.571715,0.297105,-0.006717,0.147303,0.109552,83.672401,0.000220,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250901213600_387,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
12,21:36:26,2025-09-01,FB_Fl_Dark_8k,Fern,,,,,0.110899,2.917959,0.106839,1.483847,1.460457,1.422052,2.722957,1.262500,15.291988,15.704976,29.281233,0.441786,7.500000,PSF-01031_20250901213626_50e,91.334938,374.116302,0.755865,0.000000,0.000000,0.000000,0.5,0.80,1.405670,1.000000,52.09,50.72,22.91,22.42,22.42,92.99,156.2,-16.4,110.5,5,4.086,21:28:26,2025-09-01,-0.57,1,0.001,0.001,-0.023,-0.147,0.076,0.232,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.484525,2.453309,1.666106,0.571779,0.296523,-0.004591,0.150575,0.111037,91.334938,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250901213626_50e,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
13,21:36:51,2025-09-01,FB_Fl_Dark_8k,Fern,,,,,0.336418,2.917681,0.301638,3.778805,1.554831,1.457109,2.693176,1.138345,15.669357,16.720228,28.961681,0.441786,7.500000,PSF-01031_20250901213651_724,86.732269,440.646179,0.803170,0.000000,0.000000,0.000000,0.5,0.80,1.506974,1.000000,55.25,51.78,22.97,22.24,22.24,92.99,156.2,-16.1,110.3,5,4.086,21:28:26,2025-09-01,-0.57,1,0.022,0.070,0.046,-0.128,0.193,0.328,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.486015,2.457590,1.665812,0.572238,0.295816,-0.007330,0.153701,0.111075,86.732269,0.000219,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250901213651_724,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
14,21:37:14,2025-09-01,FB_Fl_Dark_8k,Fern,,,,,0.122872,2.915126,0.117903,1.635045,1.484730,1.442330,2.744954,1.260225,15.510716,15.966680,29.519049,0.441786,7.500000,PSF-01031_20250901213714_614,97.557663,476.921082,0.795443,0.000000,0.000000,0.000000,0.5,0.80,1.202399,1.000000,52.59,51.09,23.02,22.56,22.56,92.99,155.9,-15.6,110.0,4,4.083,21:28:26,2025-09-01,-0.57,1,-0.040,0.020,0.099,0.120,0.246,0.145,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.485021,2.453963,1.663124,0.573173,0.295164,-0.004402,0.156481,0.110234,97.799774,0.000225,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250901213714_614,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
15,21:38:54,2025-09-01,FB_Fl_Dark_8k,Fern,,,,,0.163285,2.916177,0.154627,1.957543,1.494287,1.443574,2.645248,1.150962,15.524844,16.070234,28.448196,0.441786,7.500000,PSF-01031_20250901213854_f12,113.460663,518.216370,0.781055,0.000000,0.000000,0.000000,0.5,0.80,1.587360,1.000000,52.21,50.44,23.25,21.95,21.95,92.98,156.0,-16.0,110.2,5,4.082,21:38:36,2025-09-01,-0.51,1,-0.021,-0.044,-0.004,0.160,0.142,0.512,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.484062,2.453310,1.664228,0.572524,0.292518,-0.013883,0.169228,0.111435,113.460663,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250901213854_f12,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
16,21:39:20,2025-09-01,FB_Fl_Dark_8k,Fern,,,,,0.114695,2.916334,0.110355,1.414898,1.473232,1.436576,2.638973,1.165740,15.450751,15.844997,28.382837,0.441786,7.500000,PSF-01031_20250901213920_64b,87.971809,431.401123,0.796079,0.000000,0.000000,0.000000,0.5,0.80,1.107908,1.000000,51.32,50.05,23.29,21.91,21.91,92.98,156.0,-16.1,110.3,3,4.081,21:38:36,2025-09-01,-0.51,1,0.017,0.044,0.097,0.259,0.017,0.233,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.483500,2.452095,1.664393,0.572278,0.291953,-0.014878,0.172354,0.109958,87.971809,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250901213920_64b,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
17,21:39:54,2025-09-01,FB_Fl_Dark_8k,Fern,,,,,0.089289,2.915184,0.086635,1.156226,1.490582,1.460605,2.703519,1.212937,15.708513,16.030912,29.075808,0.441786,7.500000,PSF-01031_20250901213954_ad9,89.450958,416.906464,0.785441,0.000000,0.000000,0.000000,0.5,0.80,1.418763,1.000000,51.74,50.70,23.36,22.31,22.31,92.98,155.9,-15.8,110.1,5,4.080,21:38:36,2025-09-01,-0.51,1,-0.007,-0.044,-0.106,0.299,0.227,0.409,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.484408,2.452646,1.663186,0.572767,0.291244,-0.011088,0.176455,0.110914,89.450958,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250901213954_ad9,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
18,21:40:20,2025-09-01,FB_Fl_Dark_8k,Fern,,,,,0.218289,2.916650,0.203090,2.437901,1.546393,1.483301,2.637369,1.090976,15.953636,16.632217,28.366199,0.441786,7.500000,PSF-01031_20250901214020_21e,103.729965,501.481537,0.793153,0.000000,0.000000,0.000000,0.5,0.80,1.332301,1.000000,53.51,51.33,23.41,21.90,21.90,92.98,156.1,-15.7,110.0,4,4.079,21:38:36,2025-09-01,-0.51,1,-0.045,-0.048,-0.014,0.249,0.319,0.337,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.485291,2.455046,1.664725,0.573006,0.290660,-0.016266,0.179546,0.110622,103.729965,0.000224,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250901214020_21e,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
19,21:41:57,2025-09-01,FB_Fl_Dark_8k,Fern,,,,,0.182882,2.918001,0.172096,2.462357,1.562227,1.498579,2.860934,1.298706,16.117352,16.801893,30.769592,0.441786,7.500000,PSF-01031_20250901214157_ed3,113.557938,488.796844,0.767679,0.000000,0.000000,0.000000,0.5,0.80,1.640313,1.000000,53.39,51.21,23.61,23.24,23.24,92.98,156.2,-15.4,109.9,5,4.077,21:38:36,2025-09-01,-0.51,1,0.020,0.003,0.013,0.144,0.335,1.156,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.485082,2.454829,1.666149,0.573521,0.288249,-0.003424,0.191274,0.111675,113.557938,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250901214157_ed3,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
20,21:42:15,2025-09-01,FB_Fl_Dark_8k,Fern,,,,,0.186398,2.917160,0.175203,2.542907,1.566120,1.500343,2.883460,1.317340,16.134800,16.842175,31.008945,0.441786,7.500000,PSF-01031_20250901214215_625,94.129799,384.979950,0.755494,0.000000,0.000000,0.000000,0.5,0.80,1.274786,1.000000,53.39,51.15,23.65,23.37,23.37,92.99,156.1,-15.9,110.2,4,4.076,21:38:36,2025-09-01,-0.51,1,0.016,0.056,0.102,0.111,-0.083,-0.043,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.484982,2.454823,1.665263,0.572710,0.287779,-0.002406,0.193382,0.110639,94.129799,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250901214215_625,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
21,21:43:08,2025-09-01,FB_Fl_Dark_8k,Fern,,,,,-0.003368,2.917427,-0.003372,-0.051758,1.460680,1.462020,2.854852,1.394172,15.723858,15.709447,30.703604,0.441786,7.500000,PSF-01031_20250901214308_bb7,85.539940,415.684448,0.794219,0.000000,0.000000,0.000000,0.5,0.80,1.754184,1.000000,49.47,49.52,23.76,23.20,23.20,92.98,156.2,-16.3,110.4,6,4.073,21:38:36,2025-09-01,-0.51,1,-0.014,-0.016,-0.018,0.496,0.363,0.115,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.482659,2.449470,1.665544,0.571988,0.286545,-0.005540,0.199545,0.111841,85.539940,0.000220,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250901214308_bb7,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
